pred_sithick,risk,ist,sob,mlotst,siage,usi,vsi,sithick
0.40928429358118573,False,-21.566214,34.96582,48.857166,0.049710326,-0.001885241,0.077701814,0.3119881
0.4177839517661712,False,-21.48148,34.925842,45.149242,0.047957033,-0.003058438,0.07598551,0.3001353
0.4198568472303999,False,-21.434237,34.82911,37.466576,0.04894534,-0.00388672,0.07501027,0.28935534
0.4167793668692565,False,-21.400497,34.794643,30.371613,0.048697233,-0.004825244,0.074624,0.27409136
0.4172702127824561,False,-21.455057,34.768078,25.935476,0.050179083,-0.005885941,0.07492898,0.27290443
0.4216156796899728,False,-21.521673,34.753082,22.360596,0.05623961,-0.006435,0.07573253,0.28601497
0.43025292169869883,False,-21.637014,34.756065,20.712145,0.061964646,-0.006401993,0.07661022,0.29525483
0.4269752131696678,False,-21.719051,34.763947,21.441292,0.066005744,-0.006235243,0.0776429,0.31193528
0.42787127809931114,False,-21.76485,34.769466,24.48569,0.068847135,-0.005971767,0.07887624,0.31429335
0.42787127809931114,False,-21.787565,34.77152,25.86803,0.06967204,-0.005701045,0.0801044,0.32056847
0.4268738941622577,False,-21.816442,34.77301,27.423767,0.07053839,-0.005386577,0.08115358,0.32255712
0.4063579515179437,False,-21.844652,34.77185,28.341782,0.07165425,-0.005012124,0.082190335,0.3237916
0.40398098147109684,False,-21.879667,34.769913,28.860155,0.073235795,-0.004670549,0.08317297,0.32601878
0.39369897666002857,False,-21.923357,34.768414,29.634302,0.07324999,-0.004371813,0.08395922,0.32999068
0.39372287214301843,False,-21.973236,34.768166,28.962526,0.07151528,-0.00414063,0.08455712,0.33714667
0.3891219006949742,False,-22.0186,34.769855,28.523354,0.07098064,-0.004029438,0.084900305,0.33943236
0.3891219006949742,False,-22.048702,34.773907,29.388079,0.07331288,-0.00398051,0.08510936,0.34133607
0.38947646435301086,False,-22.102156,34.77806,31.747183,0.07442638,-0.003951738,0.085211486,0.34877893
0.38947646435301086,False,-22.176306,34.781174,33.714077,0.0741995,-0.003928173,0.08524113,0.35868767
0.3898565530812453,False,-22.257355,34.782455,35.303207,0.07390766,-0.003905719,0.085220814,0.3653447
0.38950198942320857,False,-22.32472,34.78328,34.945713,0.07422199,-0.003886703,0.08515921,0.37014925
0.38950198942320857,False,-22.383469,34.78186,33.52978,0.07484182,-0.0038496,0.08509002,0.37505007
0.3883468504823061,False,-22.446772,34.78743,32.263428,0.075106554,-0.003814245,0.08492456,0.37760788
0.38842855978123536,False,-22.507513,34.791977,31.812439,0.07630309,-0.003808796,0.08463915,0.37554324
0.3878123713682203,False,-22.56465,34.784924,31.138409,0.07722432,-0.00380795,0.08430573,0.3764024
0.38747933535659845,False,-22.592361,34.78478,30.922611,0.07797167,-0.003832422,0.08398041,0.37205607
0.38683172678901073,False,-22.601816,34.786987,30.92761,0.078311294,-0.003893035,0.08363046,0.36582798
0.38683172678901073,False,-22.612392,34.78768,31.909534,0.07804622,-0.003996949,0.08326133,0.36234707
0.38779822385839446,False,-22.651487,34.788383,31.81939,0.07822682,-0.004164947,0.08287907,0.36355612
0.38779822385839446,False,-22.689669,34.793865,30.846352,0.07930233,-0.004368117,0.08247891,0.3652288
0.3878829410631437,False,-22.729015,34.768032,30.491503,0.08080795,-0.004598412,0.082043976,0.36876026
0.38870464364948903,False,-22.773186,34.767506,30.611954,0.08278452,-0.004853116,0.0816037,0.3728374
0.389298276849151,False,-22.826973,34.76897,30.593271,0.08437596,-0.005133811,0.081146926,0.37733492
0.38893468301596434,False,-22.871685,34.7803,31.559818,0.08408372,-0.005441336,0.08065811,0.38073456
0.3882084068908231,False,-22.926888,34.7866,32.564713,0.08166266,-0.005772784,0.080133766,0.38344705
0.38779822385839446,False,-22.98317,34.78985,33.548664,0.07990891,-0.006121624,0.07955898,0.38561746
0.3893658089950031,False,-23.040396,34.797867,34.262093,0.08067899,-0.006473789,0.078978725,0.38454023
0.3899011800853481,False,-23.106377,34.795273,34.319653,0.08324131,-0.006839892,0.078356124,0.3851244
0.389298276849151,False,-23.158995,34.78289,35.088062,0.08575471,-0.007217588,0.077710964,0.38255268
0.3905621801570263,False,-23.192503,34.78192,36.49405,0.08793949,-0.007596427,0.077094674,0.3786606
0.3905621801570263,False,-23.19777,34.776913,38.29437,0.088789016,-0.007978046,0.07650717,0.3717605
0.3900801548066549,False,-23.167896,34.775085,39.55427,0.08843948,-0.008360507,0.07595209,0.3644885
0.387513348154925,False,-23.134636,34.769405,39.076805,0.087530054,-0.008768583,0.075420216,0.35801983
0.3868151783539065,False,-23.139618,34.769493,38.26095,0.08764055,-0.009204729,0.07488061,0.35612983
0.3861622558600198,False,-23.137201,34.758423,35.193268,0.09011887,-0.009649017,0.07428761,0.35489354
0.38395603302573866,False,-23.105703,34.754265,40.683853,0.09220828,-0.010619904,0.07392236,0.3610545
0.3780381829247845,False,-23.097082,34.764477,41.33102,0.092672646,-0.01086753,0.073309064,0.36105835
0.36691437674344235,False,-23.071085,34.763584,42.349205,0.09201136,-0.011124798,0.07257722,0.36182794
0.36415903113651255,False,-23.068195,34.771538,42.9354,0.08964431,-0.011401818,0.07168675,0.36700833
0.3630029962443131,False,-23.065613,34.77773,43.78653,0.08598139,-0.01170286,0.07066588,0.3668607
0.3618439881679134,False,-23.072636,34.805733,44.60945,0.08289695,-0.012048246,0.06951399,0.360558
0.3610222855815681,False,-23.092308,34.816048,45.313293,0.07865692,-0.012434244,0.068307854,0.3563521
0.36114927545931336,False,-23.100971,34.83316,50.979813,0.07542722,-0.012870898,0.0671151,0.3476757
0.36183664885076255,False,-23.094145,34.83684,58.9224,0.07466658,-0.013368744,0.065937795,0.3442239
0.3725827221148536,False,-23.059618,34.848083,65.97091,0.07447542,-0.013973195,0.06476794,0.34007525
0.36682809003712935,False,-23.018082,34.839184,70.63493,0.07713254,-0.014835034,0.06362553,0.3357988
0.37636685517316226,False,-22.952198,34.841343,73.704636,0.08148658,-0.016232569,0.06265619,0.32412153
0.383487004468255,False,-22.87771,34.84271,73.77514,0.08602245,-0.018043369,0.061972007,0.3147015
0.36187467510320703,False,-22.751022,34.796577,72.619026,0.089721784,-0.020020083,0.061484568,0.30990008
0.36187467510320703,False,-22.770363,34.83388,74.74421,0.090027474,-0.02201848,0.06101919,0.3121914
0.3627836868951071,False,-22.801077,34.834072,85.76123,0.0907086,-0.023853064,0.060521916,0.3110682
0.3623079845494371,False,-22.708746,34.82051,97.93771,0.089689806,-0.025646793,0.06003517,0.3069596
0.36434913027946064,False,-22.62431,34.82829,106.30093,0.08878861,-0.027319904,0.059495263,0.30154175
0.36434913027946064,False,-22.509062,34.835682,107.77526,0.08891812,-0.028524071,0.058793813,0.29390964
0.3690622505444469,False,-22.43419,34.83623,105.243835,0.08778516,-0.029339686,0.058014452,0.28922343
0.3628432001666516,False,-22.47194,34.833927,102.71945,0.08817848,-0.030051755,0.05737314,0.2890692
0.3629310872698718,False,-22.530167,34.826813,99.88623,0.08982204,-0.030745424,0.05700004,0.28927734
0.36338126873639026,False,-22.58868,34.815407,95.642204,0.09116231,-0.031419702,0.056825556,0.2892429
0.3631872516094351,False,-22.875227,34.804882,90.82224,0.0945046,-0.032022588,0.05668484,0.2946464
0.36313978899973953,False,-23.10064,34.795593,86.8784,0.09586021,-0.03255758,0.056584787,0.30276188
0.364703730445644,False,-23.239952,34.788406,79.14025,0.09430716,-0.033091787,0.0566087,0.30956367
0.3651965072315686,False,-23.343763,34.79116,73.212135,0.09141986,-0.03366725,0.056734454,0.31540573
0.36522319447081064,False,-23.407732,34.78457,67.968575,0.09081444,-0.0342564,0.056983463,0.32159552
0.3654390755107048,False,-23.445404,34.775818,63.165577,0.088194445,-0.03497543,0.057287056,0.32322267
0.36611395844741623,False,-23.47289,34.764366,58.228508,0.088270985,-0.035773963,0.05765239,0.3254051
0.36633494189887095,False,-23.454948,34.757618,57.638966,0.090651914,-0.036625843,0.057904236,0.32615584
0.36727332256114964,False,-23.408197,34.75665,56.952255,0.093585946,-0.037493777,0.058035508,0.32890698
0.36722585995145407,False,-23.351387,34.750996,57.127426,0.096008494,-0.038239155,0.05803019,0.33315358
0.36792284232746575,False,-23.331104,34.74717,55.04923,0.098467976,-0.03895699,0.057874676,0.3395575
0.3701253985522255,False,-23.389034,34.743225,55.56929,0.10057318,-0.03959099,0.057540037,0.34658408
0.3700700437611974,False,-23.477295,34.74046,58.384018,0.10096404,-0.04007367,0.057103805,0.35520428
0.3786959432050708,False,-23.552128,34.742405,63.741585,0.10179073,-0.04042429,0.056656644,0.36457762
0.3786959432050708,False,-23.645472,34.741375,70.17701,0.10301749,-0.040705338,0.056165308,0.37342623
0.38281875792897835,False,-23.746367,34.736267,75.73078,0.10428226,-0.04095275,0.05559076,0.38290823
0.384879600069444,False,-23.858088,34.728653,80.17493,0.10590923,-0.041132603,0.05503919,0.39198595
0.3933063048682034,False,-23.940598,34.725216,83.77122,0.10682749,-0.041276444,0.05446076,0.40112185
0.40179684603059834,False,-24.005257,34.733604,87.19803,0.108250886,-0.041438226,0.053874042,0.40849993
0.43509917302084583,False,-24.087557,34.734917,88.03425,0.11075503,-0.041640036,0.053326994,0.4153243
0.44761008538849123,False,-24.185787,34.733257,87.46716,0.11325226,-0.04186333,0.052878615,0.42230672
0.46845960213754606,False,-24.26588,34.732162,89.16964,0.11422897,-0.04209407,0.05249537,0.42956936
0.47263235706095996,False,-24.31925,34.731197,91.801254,0.11482055,-0.042326353,0.052172042,0.43715492
0.4728219770966235,False,-24.369076,34.73152,100.91304,0.11668241,-0.04259302,0.051930718,0.4439708
0.49975990185138236,False,-24.419579,34.73571,109.108734,0.11798852,-0.04300491,0.051779985,0.4482263
0.498056909103992,False,-24.464588,34.73468,117.60191,0.11791371,-0.043379582,0.05163131,0.45590347
0.5379455183055885,False,-24.50011,34.73418,123.69949,0.1188849,-0.043590423,0.051281612,0.459371
0.5491970731619157,False,-24.554068,34.74013,129.70642,0.11995314,-0.043760993,0.050872374,0.467257
0.5501915077967601,False,-24.609612,34.73714,137.517,0.12202212,-0.0439065,0.050479166,0.47555226
0.5501915077967601,False,-24.663353,34.74333,145.40997,0.12261495,-0.044027947,0.050154343,0.48160017
0.5501915077967601,False,-24.715595,34.7407,151.1379,0.12316765,-0.044128794,0.049905874,0.48873854
0.5531138932770211,False,-24.782652,34.7379,155.45648,0.12481038,-0.044235565,0.04974992,0.49798328
0.578012140889739,False,-24.853788,34.741684,157.0784,0.12694572,-0.044333365,0.049591526,0.50974107
0.5865656908081683,False,-24.937431,34.738636,157.2815,0.12931563,-0.044430744,0.049463857,0.52124995
0.586567227980005,False,-25.021551,34.737057,159.62077,0.13049829,-0.04452882,0.049333222,0.5331458
0.5884522306388577,False,-25.093842,34.73533,161.61015,0.13186602,-0.044573892,0.049183536,0.54621464
0.5894002574842435,False,-25.161118,34.73811,164.3169,0.13442616,-0.044582773,0.04899746,0.55422026
0.5918898995997329,False,-25.21934,34.736195,164.8811,0.13600059,-0.044586353,0.04880247,0.5626646
0.5940225372115989,False,-25.274368,34.73556,162.34529,0.13747197,-0.044575904,0.048601706,0.5690163
0.6355923502878583,False,-25.318382,34.73442,161.7187,0.13905524,-0.044549894,0.048405364,0.5754664
0.6583308068492159,False,-25.345146,34.733162,159.53789,0.14013807,-0.044517286,0.04821431,0.5835932
0.6803063881511445,False,-25.374651,34.731113,153.67924,0.14126995,-0.044472918,0.048027173,0.5917039
0.6803063881511445,False,-25.402344,34.728245,144.79189,0.14139044,-0.044409733,0.04784262,0.5990854
0.6815569139019069,False,-25.418259,34.724777,136.45877,0.14177859,-0.04433876,0.04767801,0.6043122
0.6826553254145833,False,-25.449852,34.720825,127.55418,0.142427,-0.044257656,0.047519762,0.6090861
0.685916786529769,False,-25.486084,34.71628,123.13428,0.14300548,-0.044162303,0.04737872,0.6142065
0.6867790592290463,False,-25.510082,34.714188,120.60507,0.1436294,-0.044061836,0.047239464,0.6188667
0.689464123620258,False,-25.525145,34.712093,118.20014,0.14413169,-0.043957975,0.047109127,0.62255836
0.6908888072466118,False,-25.545769,34.71012,116.60692,0.14444174,-0.043850303,0.046975624,0.626694
0.6908888072466118,False,-25.55961,34.708496,116.19928,0.14492974,-0.043736845,0.04686638,0.62942046
0.6908888072466118,False,-25.573816,34.707935,112.37736,0.14489238,-0.04363211,0.046744063,0.63205606
0.6908888072466118,False,-25.589731,34.708008,110.56832,0.14486793,-0.04353268,0.04662339,0.6341376
0.6908888072466118,False,-25.61872,34.707874,111.275055,0.14450106,-0.0434333,0.046487678,0.63635755
0.6908888072466118,False,-25.63741,34.7076,115.33229,0.14480092,-0.043341313,0.046354212,0.63794315
0.6908888072466118,False,-25.656446,34.707466,126.07066,0.14578107,-0.043259062,0.046223465,0.6397124
0.6908888072466118,False,-25.68275,34.70738,138.24307,0.14609644,-0.043194637,0.04608102,0.64288515
0.6908888072466118,False,-25.696901,34.707302,138.86,0.14585099,-0.04314031,0.045947883,0.6450874
0.6916327631097364,False,-25.71662,34.70725,138.5165,0.14563993,-0.0430827,0.045800332,0.6468511
0.6916327631097364,False,-25.73476,34.707222,127.8049,0.14506379,-0.043017812,0.04566166,0.64989203
0.6916327631097364,False,-25.743063,34.707207,119.025375,0.14431466,-0.042968035,0.045533717,0.6517906
0.6916327631097364,False,-25.75879,34.70724,112.06713,0.14436492,-0.0429196,0.045399114,0.65080124
0.6916327631097364,False,-25.775229,34.707287,107.87795,0.14509003,-0.042858403,0.045263007,0.6508266
0.6916327631097364,False,-25.799782,34.707317,108.491875,0.14571023,-0.04279164,0.04511963,0.6504502
0.6916327631097364,False,-25.823923,34.7073,111.62025,0.1460076,-0.04273108,0.044963796,0.65069187
0.6916327631097364,False,-25.828945,34.707253,107.93764,0.14588466,-0.042678412,0.04479005,0.6492828
0.6916327631097364,False,-25.8388,34.707233,103.452736,0.146956,-0.042623095,0.04462995,0.6492648
0.691854586164179,False,-25.857418,34.70677,99.645065,0.14841512,-0.04256881,0.0445023,0.64809865
0.6916327631097364,False,-25.869682,34.706642,105.098,0.14850758,-0.04250901,0.044378318,0.6467336
0.6916327631097364,False,-25.879496,34.706585,108.37996,0.14825039,-0.042450957,0.044278342,0.64599735
0.6916327631097364,False,-25.891891,34.706573,114.19115,0.14834385,-0.042396605,0.04420297,0.6469767
0.6916327631097364,False,-25.908989,34.70656,117.109406,0.1485064,-0.04233566,0.044135384,0.6492974
